"ID","Binomial","Replicate","Confidential","Reference","Source_year","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Range","GROMS_category","Units","Method","Notes","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","Managed","Management_type","Utilised","CITES","CMS","Protected_status","Ramsar","WHS","Biosphere","Other_PA","Threat_status","Primary_threat","Secondary_threat","Tertiary_threat","Caught_and_used","Sport_hunting","Persecuted_as_pest","Pet_trade","Indirect_killing","Introduction","Recolonisation","Recruitment","Removal_of_threat","Rural_to_urban migration","Reintroduction","Range_shift","Legal_protection","Management","Unknown","Other"
29786,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.48","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.1800000000000002","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29785,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","11.04","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7.14","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29784,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","N. Cameroon - Unprotected","Cameroon","Cameroon","Africa",7.8,14.0111,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29783,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","N. Cameroon - Protected","Cameroon","Cameroon","Africa",9.2491,13.4247,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","56.95","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10.67","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29782,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","West Africa - Unprotected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",13.6421,-0.9697,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","61.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29781,"Gyps_rueppelli",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","rueppelli","NULL","(Brehm, 1852)","Ruppell's vulture","West Africa - Protected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",14.9167,0.1971,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Nomadising","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29780,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","N. Botswana - Unprotected","Botswana","Botswana","Africa",-23.48,22.1985,0,"Terrestrial","Afrotropical","Deserts and xeric shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10.35","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8.3699999999999992","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29779,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","N. Botswana - Protected","Botswana","Botswana","Africa",-20.3803,24.1097,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8.67","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","11.61","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29778,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","21.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5199999999999996","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29777,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","37.93","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.21","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29776,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","N. Cameroon - Unprotected","Cameroon","Cameroon","Africa",7.8,14.0111,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12.16","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29775,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","N. Cameroon - Protected","Cameroon","Cameroon","Africa",9.2491,13.4247,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","59.54","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","34.479999999999997","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29774,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","West Africa - Unprotected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",13.6421,-0.9697,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","9.8000000000000007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29773,"Gyps_africanus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Gyps","africanus","NULL","Salvadori, 1865","White-backed vulture","West Africa - Protected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",14.9167,0.1971,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","30.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29772,"Necrosyrtes_monachus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Necrosyrtes","monachus","NULL","(Temminck, 1823)","Hooded vulture","N. Botswana - Unprotected","Botswana","Botswana","Africa",-23.48,22.1985,0,"Terrestrial","Afrotropical","Deserts and xeric shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.66","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.28999999999999998","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29771,"Necrosyrtes_monachus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Necrosyrtes","monachus","NULL","(Temminck, 1823)","Hooded vulture","N. Botswana - Protected","Botswana","Botswana","Africa",-20.3803,24.1097,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.43","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29770,"Necrosyrtes_monachus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Necrosyrtes","monachus","NULL","(Temminck, 1823)","Hooded vulture","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.44","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.19","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
